TimeStamp,StationId,StationGroupId,SamplePeriode,Samples,Energy,MeanPower,CapacityFactor,NacelleWind,Availabillity,MetWindSpeed,GridExportEnergy,GridImportEnergy,GridReactiveImportEnergy,GridNetto,GridOutTime,AvailabillitySub,AvailabillityTot,EnergyTot,TimeOk,TimeReady,TimeErr,TimeExternalErr,TimeGenerator,WindInsRange,MetWindInsRange,MetMeanWindSpeed,MetMaxGustWindSpeed,WindSpeedMeanSub,WindSpeedGustMaxSub,ResetDateTot,PeriodHoursTot,TurbineReadyTot,TurbineNotReadyTot,GeneratorHoursTot,GridImportEnergyTot,GridExportEnergyTot,NetEnergyTot,ReactiveEnergyConsTot,ManufAvailTot,WindInsRangeTot,WindSpeedMeanTot,WindSpeedGustMaxTot,MetWindInsRangeTot,MetWindSpeedMeanTot,MetWindSpeedGustMaxTot,IntErrHoursTot,ExtErrHoursTot,GridFaultTot,EffNumberOfValidSamples,ePPF1,ePPF2,ePPF3,ePPF4,ePPF5,ePPF6,ePPF7,ePPF8,ePPF9,ePPF10,ePPF11,ePPF12,ePPF13,eAPF1,eAPF2,eAPF3,eAPF4,eAPF5,eAPF6,eAPF7,eAPF8,eAPF9,eAPF10,eAPF11,eAPF12,eAPF13,OnOffCycles,eOTF1,eOTF2,eOTF3,eOTF4,eOTF5,eOTF6,eOTF7,eOTF8,eOTF9,eOTF10,eOTF11,eOTF12,eOTF13,CurtailmentEnergy,CurtailmentHours,SpecialAvailGridTime,SpecialAvailHighWindTime,ActiveEnergyExport,ActiveEnergyImport,ReactiveEnergyExport,ReactiveEnergyImport,StartsAttempted,StartsCompleted,StopsEnvironmental,StopsCommanded,StopsTurbineFault,StopsGridFault,TransitionsLowToHigh,TransitionsHighToLow,StartsAttemptedTot,StartsCompletedTot,StopsEnvironmentalTot,StopsCommandedTot,StopsTurbineFaultTot,StopsGridFaultTot,TransitionsLowToHighTot,TransitionsHighToLowTot,ActiveEnergyExportTot,ActiveEnergyImportTot,SamplesTot,ReactiveEnergyExportTot,ReactiveEnergyImportTot,OutEnvHours,OutEnvHoursTot,OutCmdHours,OutCmdHoursTot,OutTurHours,OutTurHoursTot,OutGrdHours,OutGrdHoursTot,NominalPower,CurtailmentEnergyTot,StopsNoiseZ12,StopsNoiseZ3,StopsNoiseZ12Tot,StopsNoiseZ3Tot,GridReactiveExportEnergy,GridReactiveExportEnergyTot,Availability2,Availability2Tot,Availability2Sub,SpecialAvailParkPilotTime,SpecialAvailStopTime,CurtailmentExternalEnergy,CurtailmentExternalHours,CurtailmentOverFreqEnergy,CurtailmentOverFreqHours,CurtailmentOverWindEnergy,CurtailmentOverWindHours,CurtailmentTurbineEnergy,CurtailmentTurbineHours,ProdAvailTotalLoss,ProdAvail,ProdAvailValidSamples,TurbineOkHours,TurbineOkHoursTot,GridOkHours,GridOkHoursTot,GridFault2Hours,GridFault2HoursTot,WindFaultHours,WindFaultHoursTot,OtherHours,OtherHoursTot,NotStandStillHours,NotStandStillHoursTot,StandStillHours,StandStillHoursTot,EnergyLossAbsolutePower,EnergyLossExternalLimit,EnergyLossAbsoluteSpinningReserve,EnergyLossRelativeSpinningReserve,EnergyLossWindMonitor,EnergyLossFrequencyResponse,EnergyLossParkStart,EnergyLossProgramStart,EnergyLossGridProtection,EnergyLossFreeze,EnergyLossCorrection,EnergyLossVariationControl,EnergyLossSampleCount,MeanFlapLoadBladeA,MeanFlapLoadBladeB,MeanFlapLoadBladeC,MeanTlcSpeedReduction,MeanTlcDeltaDay,ConsumedLifeTimeBladeA,ConsumedLifeTimeBladeATot,ConsumedLifeTimeBladeB,ConsumedLifeTimeBladeBTot,ConsumedLifeTimeBladeC,ConsumedLifeTimeBladeCTot,DataGenerationTimeStamp,TotalTlcActive,TlcActiveDurationHours,ForgoneEnergy,TotalProductionLossDueToTlcError,Revision,TimeStampCreated,EnergyLossPOverload,EnergyLossHeartbeatFailure,EnergyLossGridMeasurementFailOver,EnergyLossStandardRamping,EnergyLossSoftRecovery,EnergyLossPUpperReferenceLimiter,EnergyLossParkStop,EnergyLossEPCmode,EnergyLossInertialResponse,EnergyLossFlex,EnergyLossManualControl,EnergyLossApparentPower
2023-11-01,91,3,1440,100,,,,,,,374833.0,434.0,46713.0,374399.0,,,,,,,,,,,,,,,,,,,,,235835.0,37095227.0,,3891774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,1679.0,837530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2023-11-02 00:19:27,,,,,,,,,,,,
2023-11-01,2304510,1,1440,100,19128.0,797.0349731445312,34.65216827392578,8.097376823425293,97.625732421875,,,,,,0.0,97.5,96.5,62723248.0,24.0,23.4218807220459,0.56982421875,0.579833984375,22.0468807220459,21.851560592651367,,,,8.0,14.199999809265137,2012-01-20 18:15:41,103277.7265625,98419.0390625,3595.43994140625,79786.4296875,,,62723248.0,,96.5,65858.0,6.699999809265137,38.70000076293945,,,,3595.43994140625,2955.63989257813,150.240005493164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,19148.0,20.0,69.0,2946.0,1.0,1.0,0.0,0.0,0.0,0.0,,,218.0,190.0,45.0,18.0,230.0,39.0,,,62905672.0,182423.0,89,1007217.0,13947344.0,0.0,79.7131118774414,0.0,112.33360290527344,0.0,203.30599975585938,0.0,4.9008331298828125,2300.0,,,,,,,,97.5830078125,96.5,97.5999984741211,,,,,,,,,,,,,,23.4218807220459,97030.3984375,24.0,101868.9765625,0.0,1408.75,0.0,553.119995117188,0.0,685.190002441406,23.4218807220459,97032.3984375,0.580078125,6245.330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,,,,,,,,,,,,,,,0.0,0.0,1,2023-11-02 00:19:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,2304511,1,1440,100,-172.0,-7.302980899810791,-0.3115941882133484,8.065581321716309,7.6670331954956055,,,,,,0.0,7.599999904632568,97.19999694824219,57056000.0,24.0,1.84375,22.159910202026367,24.0,0.0,21.058589935302734,,,,8.0,15.100000381469727,2012-01-20 18:32:27,103277.453125,98905.7421875,2802.23999023438,77928.4921875,,,57056000.0,,97.19999694824219,59533.5390625,6.0,35.5,,,,2802.23999023438,2565.89990234375,178.330001831055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,175.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,,,180.0,141.0,40.0,6.0,133.0,40.0,,,57255016.0,199017.0,88,1000419.0,15283096.0,0.0,11.147780418395996,0.0,78.06916046142578,0.0,243.63270568847656,0.0,4.836945056915283,2300.0,,,,,,,,7.666779041290283,97.19999694824219,7.599999904632568,,,,,,,,,,,,,,0.0,97514.09375,24.0,101531.109375,0.0,1746.33996582031,1.8400269746780396,580.830017089844,0.0,632.419982910156,0.0,97515.78125,24.0,5761.669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,,,,,,,,,,,,,,,0.0,0.0,1,2023-11-02 00:19:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,2304512,1,1440,100,17204.0,716.9653930664062,31.166669845581055,7.2835469245910645,100.0,,,,,,0.0,100.0,97.80000305175781,66124740.0,24.0,23.992189407348633,0.0,0.0,22.4843807220459,20.332029342651367,,,,7.199999809265137,14.5,2012-04-23 14:01:53,101025.9609375,97540.8203125,2138.169921875,80661.453125,,,66124740.0,,97.80000305175781,65229.3203125,6.800000190734863,35.79999923706055,,,,2138.169921875,1915.07995605469,162.130004882813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,17224.0,21.0,87.0,2919.0,0.0,0.0,0.0,0.0,0.0,0.0,,,150.0,133.0,52.0,10.0,119.0,39.0,,,66292380.0,167641.0,87,451767.0,14674590.0,0.0,80.78337097167969,0.0,39.22943878173828,0.0,181.8341064453125,0.0,5.361111164093018,2300.0,,,,,,,,99.99846649169922,97.80000305175781,100.0,,,,,,,,,,,,,,24.0,96387.3984375,23.992189407348633,99518.640625,0.0098876953125,1507.31994628906,0.0,496.119995117188,0.0,495.100006103516,23.992189407348633,96389.3203125,0.010253909975290298,4636.64013671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,,,,,,,,,,,,,,,0.0,0.0,1,2023-11-02 00:19:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,2304513,1,1440,100,25524.0,1063.5360107421875,46.23912811279297,8.873968124389648,100.0,,,,,,0.0,100.0,97.0999984741211,66575268.0,24.0,24.0,0.0,0.0,22.398439407348633,21.871089935302734,,,,8.800000190734863,15.199999809265137,2012-01-20 18:05:10,103277.90625,98959.3671875,2910.44995117188,80898.890625,,,66575268.0,,97.0999984741211,65426.23046875,6.800000190734863,43.099998474121094,,,,2910.44995117188,2838.57006835938,166.110000610352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,25548.0,22.0,12.0,4273.0,0.0,0.0,0.0,0.0,0.0,0.0,,,144.0,131.0,396.0,126.0,830.0,423.0,,,66749736.0,174467.0,89,792781.0,16246299.0,0.0,43.429161071777344,0.0,37.737220764160156,0.0,27.329999923706055,0.0,4.739167213439941,2300.0,,,,,,,,100.0,97.0999984741211,100.0,,,,,,,,,,,,,,24.0,97383.8671875,24.0,101705.4296875,0.0,1572.47998046875,0.0,599.359985351563,0.0,809.880004882813,24.0,97385.890625,0.0,5892.02001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,,,,,,,,,,,,,,,0.0,0.0,1,2023-11-02 00:19:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,2304514,1,1440,100,17540.0,730.9061279296875,31.775360107421875,6.911011219024658,100.0,,,,,,0.0,100.0,98.0999984741211,59324356.0,24.0,23.992189407348633,0.0,0.0,22.554689407348633,20.300779342651367,,,,6.800000190734863,12.5,2012-05-11 15:53:23,100592.109375,97402.109375,1857.68005371094,78466.6015625,,,59324356.0,,98.0999984741211,61789.171875,6.5,49.400001525878906,,,,1857.68005371094,2061.21997070313,174.960006713867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,17560.0,20.0,71.0,2742.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119.0,111.0,35.0,12.0,101.0,32.0,,,76223952.0,179726.0,88,583760.0,12937056.0,0.0,7.783608913421631,0.0,46.07804870605469,0.0,80.46668243408203,0.0,3.7605559825897217,2300.0,,,,,,,,100.0,98.0999984741211,100.0,,,,,,,,,,,,,,24.0,96286.0625,23.992189407348633,99086.640625,0.010009770281612873,1505.46997070313,0.0,585.890014648438,0.0,355.100006103516,24.0,96288.0703125,0.0,4304.0400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,,,,,,,,,,,,,,,0.0,0.0,1,2023-11-02 00:19:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,2304515,1,1440,100,15492.0,645.6909790039062,28.06521987915039,7.130997180938721,100.0,,,,,,0.0,100.0,93.5999984741211,43029480.0,24.0,23.9843807220459,0.0,0.0,21.320310592651367,17.910160064697266,,,,7.0,14.600000381469727,2012-04-28 13:52:41,100906.1171875,92181.0078125,6409.580078125,69177.1171875,,,43029480.0,,93.5999984741211,51981.19921875,5.599999904632568,33.5,,,,6409.580078125,6219.1298828125,152.320007324219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,15528.0,33.0,67.0,2719.0,0.0,0.0,0.0,0.0,0.0,0.0,,,183.0,155.0,41.0,21.0,122.0,40.0,,,43283864.0,254381.0,86,568892.0,11694327.0,0.0,7.412775993347168,0.0,40.0513916015625,0.0,96.52751159667969,0.0,6.054166793823242,2300.0,,,,,,,,100.0,93.5999984741211,100.0,,,,,,,,,,,,,,24.0,90462.8515625,24.0,98439.3671875,0.0,2466.75,0.0,1196.43994140625,0.0,369.350006103516,24.0,90465.0625,0.0,10441.0595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,,,,,,,,,,,,,,,0.0,0.0,1,2023-11-02 00:19:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,2304516,1,1440,100,21024.0,876.3129272460938,38.08695983886719,8.328298568725586,100.0,,,,,,0.0,100.0,97.80000305175781,71280576.0,24.0,24.0,0.0,0.0,22.6093807220459,21.710939407348633,,,,8.199999809265137,15.0,2012-03-02 14:47:03,102273.2109375,98925.71875,2188.42993164063,82446.2890625,,,71280576.0,,97.80000305175781,69586.703125,7.400000095367432,38.5,,,,2188.42993164063,2304.7099609375,185.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,21056.0,19.0,69.0,3523.0,0.0,0.0,0.0,0.0,0.0,0.0,,,55.0,47.0,18.0,8.0,43.0,32.0,,,71439504.0,158923.0,98,572160.0,14924199.0,0.0,2.6933329105377197,0.0,44.5241584777832,0.0,7.580000877380371,0.0,3.8988890647888184,2300.0,,,,,,,,100.0,97.80000305175781,100.0,,,,,,,,,,,,,,24.0,97252.09375,24.0,100930.5234375,0.0,1342.68994140625,0.0,597.429992675781,0.0,890.710021972656,24.0,97254.09375,0.0,5019.1201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,,,,,,,,,,,,,,,0.0,0.0,1,2023-11-02 00:19:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,2304517,1,1440,100,18504.0,771.0402221679688,33.5217399597168,8.020237922668457,100.0,,,,,,0.0,100.0,97.9000015258789,61717520.0,24.0,24.0,0.0,0.0,22.320310592651367,21.5,,,,7.900000095367432,13.600000381469727,2012-03-19 08:26:19,101871.5625,98830.71875,2050.84008789063,80498.1796875,,,61717520.0,,97.9000015258789,63507.3515625,6.599999904632568,39.0,,,,2050.84008789063,1913.36999511719,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,18524.0,21.0,15.0,3178.0,0.0,0.0,0.0,0.0,0.0,0.0,,,166.0,148.0,50.0,15.0,124.0,55.0,,,61891372.0,173853.0,88,648548.0,14378867.0,0.0,71.19725799560547,0.0,110.0280990600586,0.0,41.20806884765625,0.0,6.561388969421387,2300.0,,,,,,,,100.0,97.9000015258789,100.0,,,,,,,,,,,,,,24.0,97828.8203125,24.0,100709.6328125,0.0,1161.93005371094,0.0,421.230010986328,0.0,406.640014648438,24.0,97830.9296875,0.0,4040.6298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,,,,,,,,,,,,,,,0.0,0.0,1,2023-11-02 00:19:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,2304518,1,1440,100,25208.0,1050.386962890625,45.66667175292969,8.56140422821045,100.0,,,,,,0.0,100.0,97.19999694824219,66988480.0,24.0,24.0,0.0,0.0,22.507810592651367,21.820310592651367,,,,8.5,14.0,2012-03-02 14:18:57,102273.6796875,98232.546875,2813.25,80917.140625,,,66988480.0,,97.19999694824219,65740.578125,6.599999904632568,50.599998474121094,,,,2813.25,2612.89990234375,186.570007324219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,25224.0,21.0,72.0,4410.0,0.0,0.0,0.0,0.0,0.0,0.0,,,162.0,145.0,45.0,23.0,122.0,30.0,,,67162840.0,174362.0,88,498747.0,16835002.0,0.0,12.286109924316406,0.0,180.33389282226562,0.0,105.65080261230469,0.0,2.917222023010254,2300.0,,,,,,,,100.0,97.19999694824219,100.0,,,,,,,,,,,,,,24.0,97156.1875,24.0,100861.109375,0.0,1412.56994628906,0.0,568.27001953125,0.0,321.529998779297,24.0,97158.2109375,0.0,5115.47021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,,,,,,,,,,,,,,,0.0,0.0,1,2023-11-02 00:19:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
